Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
HQ693307.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bim3_Car19-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693306.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bim2_Car18-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693305.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bim1_Car16-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693304.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang9_Car47-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693303.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang8_Car46-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693302.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang7_Car45-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693301.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang6_Car44-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693300.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang5_Car43-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693299.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang4_Car42-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693298.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang3_Car41-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693297.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang2_Car40-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693296.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang10_Car49-2008			2688				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693295.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bang1_Car39-2008			2688				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693294.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Ban3_Car38-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693293.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Ban2_Car37-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693292.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Ban1_Car20-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693291.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bam1_Car50-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693290.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bak_Car5-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693289.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bai4_Car15-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693288.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bai3_Car148-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693287.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bai2_Car13-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693286.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bai1_Car8-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693285.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2008	MSV-A_BF_Oua2_BF3-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693284.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2008	MSV-A_BF_Oua1_BF4-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693283.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2008	MSV-A_BF_Lou2_BF6-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693282.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2008	MSV-A_BF_Lou1_BF5-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693281.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2008	MSV-A_BF_Gol_BF1-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ316942.1			PARTIAL		Tanzania	Africa								Ipomoea batatas		4120	true				2006	S10			396				2		2011-04-10T00:00:00Z	GenBank		University of Helsinki, Agricultural Sciences	Finland	Mbanzibwa,D.R.,Tairo,F.,Gwandu,C.,Kullaya,A.,Valkonen,J.P.T.	2016-07-25T00:00:00Z								Sweet potato symptomless virus 1		603333
HQ316941.1			PARTIAL		Tanzania	Africa								Ipomoea batatas		4120	true				2006	S9			396				2		2011-04-10T00:00:00Z	GenBank		University of Helsinki, Agricultural Sciences	Finland	Mbanzibwa,D.R.,Tairo,F.,Gwandu,C.,Kullaya,A.,Valkonen,J.P.T.	2016-07-25T00:00:00Z								Sweet potato symptomless virus 1		603333
HQ316940.1			PARTIAL		Tanzania	Africa								Ipomoea batatas		4120	true				2006	S8			396				2		2011-04-10T00:00:00Z	GenBank		University of Helsinki, Agricultural Sciences	Finland	Mbanzibwa,D.R.,Tairo,F.,Gwandu,C.,Kullaya,A.,Valkonen,J.P.T.	2016-07-25T00:00:00Z								Sweet potato symptomless virus 1		603333
HQ316939.1			PARTIAL		Tanzania	Africa								Ipomoea batatas		4120	true				2006	S7			396				2		2011-04-10T00:00:00Z	GenBank		University of Helsinki, Agricultural Sciences	Finland	Mbanzibwa,D.R.,Tairo,F.,Gwandu,C.,Kullaya,A.,Valkonen,J.P.T.	2016-07-25T00:00:00Z								Sweet potato symptomless virus 1		603333
HQ316938.1			PARTIAL		Tanzania	Africa								Ipomoea batatas		4120	true				2006	S5			396				2		2011-04-10T00:00:00Z	GenBank		University of Helsinki, Agricultural Sciences	Finland	Mbanzibwa,D.R.,Tairo,F.,Gwandu,C.,Kullaya,A.,Valkonen,J.P.T.	2016-07-25T00:00:00Z								Sweet potato symptomless virus 1		603333
HQ113104.1			COMPLETE		Australia	Oceania								Bromus catharticus		52150	true				1999	AU QL 99			2797				4		2010-12-25T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Hadfield,J.,Martin,D.P.,Stainton,D.,Kraberger,S.,Owor,B.E.,Shepherd,D.N.,Lakay,F.,Markham,P.G.,Greber,R.S.,Briddon,R.W.,Varsani,A.,Hatfield,J.	2011-03-03T00:00:00Z								Bromus catharticus striate mosaic virus		936005
HQ113096.1			PARTIAL		Syria	Asia								Hordeum vulgare		4513	true				2009-05				252				1		2010-10-05T00:00:00Z	GenBank		ICARDA, Virology	Syria	Ekzayez,A.M.,Kumari,S.G.,Ismail,I.,Ekzayez,A.,Kumari,S.	2010-12-20T00:00:00Z								Wheat dwarf virus		10834
HQ113095.1			PARTIAL		Syria	Asia								Triticum aestivum		4565	true				2009-05				252				1		2010-10-05T00:00:00Z	GenBank		ICARDA, Virology	Syria	Ekzayez,A.M.,Kumari,S.G.,Ismail,I.,Ekzayez,A.,Kumari,S.	2010-12-20T00:00:00Z								Wheat dwarf virus		10834
HM122238.1			COMPLETE		Australia	Oceania								Digitaria didactyla		435758	true				1999				2762				4		2010-10-03T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Briddon,R.W.,Martin,D.P.,Owor,B.E.,Donaldson,L.,Markham,P.G.,Greber,R.S.,Varsani,A.,Shepherd,D.N.	2010-10-03T00:00:00Z								Digitaria didactyla striate mosaic virus		889510
